0	when was the last time anyone was on the moon
1	who wrote he ain't heavy he's my brother lyrics
2	how many seasons of the bastard executioner are there
3	when did the eagles win last super bowl
4	who won last year's ncaa women's basketball
5	when did the isle of wight become an island
6	love yourself by justin bieber is about who
7	who was the ruler of england in 1616
10	which state is located in the centre of india
12	where did the last name wallace come from
14	who does the voice of nala in the lion king
16	what is the oath that new citizens take
17	who is under the mask of darth vader
18	who had a baby at 100 in the bible
19	what age do you need to be to buy a bb gun
20	ethiopia flight 961 crashes in to the sea
21	where was percy jackson and the olympians filmed
22	how many seasons of vampire diaries r there
23	how many episodes are there in dragon ball z
24	who plays auggie in the movie the wonder
25	when was the first australian prime minister elected
28	who plays joker in batman the dark knight
29	when was the south asian association for regional co-operation (saarc) formed
30	when was the first hunger games book published
31	who did bette midler portray in the rose
32	who is the lead singer of depeche mode
33	where did the butchers in the slaughterhouse cases live
34	who developed the concept of total quality management
37	when did taylor swift's first album release
38	what are the three fifty shades of grey books
39	who has the power (judicial) to make decisions in courts of law
40	what are the ranks in the us navy
41	i was a great islamic scholar and mathematician who died in 1131 ce
42	who is the coach for the ottawa senators
44	when is the last time the vikings were in the nfc championship
45	what are the colors of the netherlands flag
46	where is lord's prayer found in bible
47	when was the last time oklahoma won a national championship in football
48	location of the ten commandments in the bible
49	where did the allies go after north africa
50	what is the meaning of veronica in english
51	what is the name of the main artery which takes blood from the heart to the body
52	who played solomon in little house on the prairie
53	who does eric end up with in that 70s show
54	an object that moves around an external axis is said to be
55	architectural elements forming rib vaults eg wells cathedral
57	who wrote papa got a brand new bag
58	where does a roadrunner live in the desert
60	what's the dog's name on tom and jerry
61	who are nominated for president of india 2017
62	where does the path train stop in newark
63	where does route 66 start on the west coast
64	who is the first wife on sister wives
65	when did houston go to the american league
66	when did they stop cigarette advertising on television
67	coldplay song i will try to fix you
68	points on a sphere or angles in a circle are measured in units called
69	the oligodynamic effect is a phenomenon that describes
70	where does the white witch live in narnia
71	how many games in a row have the uconn women's basketball team won
72	is there a name for the at symbol
73	who sings the theme song for the tv show cops
74	when was corporal punishment banned in south africa
75	who plays captain phasma in star wars the force awakens
76	who sings she's like the wind lyrics
77	when did marathon change its name to snickers
78	who captained the first european ship to sail around the tip of africa
79	who ordered the forbidden city to be built
80	who sang let me tell you about the birds and the bees
81	who has the power to approve or veto legislation constitution
82	how many seasons of the rugrats are there
85	when did toyota start making cars in the us
86	how many pieces in a terry's chocolate orange
87	who plays the saint of killers on preacher
88	when did the royal proclamation of 1763 end
89	who is playing the halftime show at super bowl 2016
90	jonny cash one piece at a time car
91	what is the minimum wage in france per hour
92	describe the three phases of the normal blood clotting process
93	when did amnesia the dark descent come out
94	what is the oldest street in the philippines
95	where is the tibia and fibula bone located
96	who played bat masterson in the tv series
97	who sings sugar sugar you are my candy girl
98	types of skiing in the winter olympics 2018
100	who has won the most games in nfl 2017
101	under article 1 what is the minimum age required to serve in the house of representatives
102	who has the most catches in nfl history
104	who was the great wall of china built to defend against
105	where does the last name galvez come from
108	the chinese dragons are protectors of how many seas diggy
109	how much money did it cost to make gta v
110	what is the angle of the tower of pisa
111	what is the share of agriculture in indian economy
112	who does demetrius love in a midsummer night dream
113	when did the movie varsity blues come out
115	who was the famous scientist that ran the research lab moseley went to in manchester
116	where do you get a cashiers check from
117	who does stefan marry in the vampire diaries
118	what is the meaning of cc and bcc
119	hazels boyfriend in the fault in our stars
120	when does the day of the dead end
121	when do you celebrate birthday if born on feb 29
122	where does new york drinking water come from
123	where is the citrus bowl held this year
124	what year does the quiet man take place
126	who plays alec ramsay in the black stallion
127	who plays dusty in the movie pure country
128	how many episodes of greys anatomy season 14
129	who is currently serving as president of the senate
